"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"4143",144255,"Seinfeld","4","21","SUSAN","Yeah, *sure*... I gotta go.",1,"female",14425,1993,4,"1989-1993"
"4144",319817,"Seinfeld","2","10","ELAINE","I don't know. She did some outdoor version of Hair in Danbury, Connecticut.",1,"female",3198,1991,12,"1989-1993"
"4145",69185,"Seinfeld","3","14","GEORGE","She's playing a recital this week at the McBierney School. You wanna hear her play? I got two extra tickets, you and Elaine could go...",0,"male",6918,1992,24,"1989-1993"
"4146",487515,"Seinfeld","3","5","ELAINE","Ah, you don't know anything. You see, `I don't know anything`, means there's something to know. If you really didn't know anything you would have said `You're crazy.`",1,"female",4875,1991,27,"1989-1993"
"4147",104195,"Seinfeld","4","4","JERRY","Oh, like you know what you're talking about!",0,"male",10419,1992,7,"1989-1993"
"4148",200108,"Seinfeld","1","2","ELAINE","Yknow what? This would be a really funny gift for Pamelas birthday.",1,"female",200,1990,11,"1989-1993"
"4149",136145,"Seinfeld","4","18","ELAINE","Jerry, if anybody should be doing this, it's you.",1,"female",13614,1993,8,"1989-1993"
"4150",80524,"Seinfeld","3","18","JERRY","I don't know he's got some valuable antiques, He's worried they'll break something.",0,"male",8052,1992,12,"1989-1993"
"4151",100145,"Seinfeld","4","3","GEORGE","I think I can sum up the show for you with one word NOTHING.",0,"male",10014,1992,13,"1989-1993"
"4152",155095,"Seinfeld","5","2","ESTELLE","I think you're all a little touched in the head. You're so worried about your health.. You're young men.",1,"female",15509,1993,18,"1989-1993"
"4153",134305,"Seinfeld","4","17","ELAINE","I dunno. You ever get a good look at DeGaulle?",1,"female",13430,1993,9,"1989-1993"
"4154",116505,"Seinfeld","4","9","ELAINE","In the dark room? Uh no, no thank you. Not right now. I'm a day person!... Are you all right?",1,"female",11650,1992,19,"1989-1993"
"4155",316617,"Seinfeld","2","10","ELAINE","Oh, pardon me for trying to set you up with a beautiful, intelligent woman.",1,"female",3166,1991,13,"1989-1993"
"4156",180520,"Frasier","1","9","Bebe","What?  ""Tuition?!""  ""Retirement beach house?!""I'm so sorry.  I'm so sorry, it's just that I want so much for you.",1,"female",1805,1993,21,"1989-1993"
"4157",178675,"Seinfeld","5","11","ELAINE","Do you think I should call him and apologize?",1,"female",17867,1993,8,"1989-1993"
"4158",430017,"Seinfeld","3","3","HELEN","This is a big thing for him. Outgoing president of the condo association.",1,"female",4300,1991,12,"1989-1993"
"4159",189119,"Frasier","1","1","Martin","Come on, Eddie, it's past your dinner time.",0,"male",189,1993,7,"1989-1993"
"4160",467216,"Seinfeld","3","4","ELAINE","Jerry doesn't know Morning Thunder has caffeine in it.",1,"female",4672,1991,8,"1989-1993"
"4161",102317,"Seinfeld","1","5","JERRY","Oh, c'mon! It's down again?!",0,"male",1023,1990,4,"1989-1993"
"4162",60584,"Seinfeld","3","10","JERRY","No, let's survey first. Camp here.",0,"male",6058,1991,5,"1989-1993"
"4163",75818,"Seinfeld","1","4","JERRY","We can only thank God for that.",0,"male",758,1990,6,"1989-1993"
"4164",306916,"Seinfeld","2","9","GEORGE","Let's work on the card.",0,"male",3069,1991,4,"1989-1993"
"4165",155618,"Seinfeld","2","2","ELAINE","Maybe she's there in spirit. How about that?",1,"female",1556,1991,7,"1989-1993"
"4166",391107,"Seinfeld","1","2","GEORGE","I don't know. He's an importer.",0,"male",391,1990,5,"1989-1993"
"4167",142875,"Seinfeld","4","21","ELAINE","Oh, could you please hurry?",1,"female",14287,1993,4,"1989-1993"
"4168",238518,"Seinfeld","2","6","ELAINE","George, do you realize that Rava has asked me to edit her book?",1,"female",2385,1991,12,"1989-1993"
"4169",353115,"Seinfeld","2","11","ELAINE","Well me neither, I'm goin' to 'Skyburger'.",1,"female",3531,1991,6,"1989-1993"
"4170",88005,"Seinfeld","3","21","JERRY","Boy, the Yankees cannot buy a hit tonight!",0,"male",8800,1992,7,"1989-1993"
"4171",133219,"Seinfeld","4","16","GEORGE","You know, suddenly I'm in the mood for pasta primavera myself.",0,"male",13321,1993,10,"1989-1993"
"4172",317317,"Seinfeld","2","10","GEORGE","She dragged me down to that warehouse on the waterfront in Brooklin to see one of her `performances`.",0,"male",3173,1991,17,"1989-1993"
"4173",148175,"Seinfeld","4","23","JERRY","Again with the sweat pants?",0,"male",14817,1993,4,"1989-1993"
"4174",266017,"Seinfeld","2","7","ELAINE","Oh! Thank you. Thank you very much. Really. I mean that. I am not one of those people who give insincere thank you's. No sir. No sir. When I thank someone I really thank them. So, thank... yoooou!",1,"female",2660,1991,37,"1989-1993"
"4175",116135,"Seinfeld","4","9","ELAINE","It's killing you isn?t it?",1,"female",11613,1992,4,"1989-1993"
"4176",111805,"Seinfeld","4","7","ELAINE","It's no big deal Jerry. We'll just meet him at the bubble boy's house.",1,"female",11180,1992,13,"1989-1993"
"4177",56264,"Seinfeld","3","8","ELAINE","Hi. How 're you doin'?",1,"female",5626,1991,4,"1989-1993"
"4178",388517,"Seinfeld","3","1","JERRY","Well you were too close to me, I was all scrunched in there.",0,"male",3885,1991,12,"1989-1993"
"4179",84765,"Seinfeld","3","20","ELAINE","Married women don't 'get together'. They have affairs.",1,"female",8476,1992,7,"1989-1993"
"4180",72534,"Seinfeld","3","15","ELAINE","Now listen. I just don't know how a person, with everything we now know about pre-natal care can put a cigarette in her mouth.",1,"female",7253,1992,23,"1989-1993"
"4181",80925,"Seinfeld","3","18","GEORGE","Keith, Keith Wa What happened? Where's Keith?",0,"male",8092,1992,6,"1989-1993"
"4182",85765,"Seinfeld","3","20","KRAMER","Alright. Well. Glad we got that straightened out because I've got a date with her.",0,"male",8576,1992,14,"1989-1993"
"4183",86275,"Seinfeld","3","21","ELAINE","Well, it's the second row. It's just as good.",1,"female",8627,1992,8,"1989-1993"
"4184",138165,"Seinfeld","4","19","ELAINE","Oh, come on! You've dated women with nosejobs, what's the difference?",1,"female",13816,1993,10,"1989-1993"
"4185",77695,"Seinfeld","3","17","ELAINE","It looks like you're trying too hard to make an impression on him. You're not being yourself.",1,"female",7769,1992,16,"1989-1993"
"4186",403616,"Seinfeld","3","2","ELAINE","So, waddya' going to do?",1,"female",4036,1991,4,"1989-1993"
"4187",101325,"Seinfeld","4","4","GEORGE","For vomiting on her vest!",0,"male",10132,1992,4,"1989-1993"
"4188",275717,"Seinfeld","2","8","GEORGE","I don't know.. you and Susan Davis?",0,"male",2757,1991,6,"1989-1993"
"4189",426516,"Seinfeld","3","3","HELEN","I'm up at 6 o'clock in the morning.",1,"female",4265,1991,7,"1989-1993"
"4190",206120,"Frasier","1","11","Frasier","Oh, just the compulsives.  It was part of their therapy. Relax there, I'll take care of it.",0,"male",2061,1993,17,"1989-1993"
"4191",108095,"Seinfeld","4","6","ELAINE","You're not the type that should be playing with matches, seriously Kramer.",1,"female",10809,1992,11,"1989-1993"
"4192",109485,"Seinfeld","4","6","HELEN","You didn't have to throw it out.",1,"female",10948,1992,6,"1989-1993"
"4193",58918,"Seinfeld","1","3","ELAINE","Yes! You don't understand. I'm living with Ethel Merman without the talent.",1,"female",589,1990,11,"1989-1993"
"4194",129805,"Seinfeld","4","15","JERRY","He never heard of corduroy! True story, true story.",0,"male",12980,1993,8,"1989-1993"
"4195",138185,"Seinfeld","4","19","ELAINE","You've put a lot of thought into this, haven't you?",1,"female",13818,1993,9,"1989-1993"
"4196",133919,"Seinfeld","4","16","ELAINE","Here's your ketchup back. You know, I had the hardest time trying to get some out. I mean, I just kept pounding and pounding on the bottom of it. Do you have any trouble?",1,"female",13391,1993,33,"1989-1993"
"4197",325316,"Seinfeld","2","10","JERRY","Excuse me. Can I get something to drink?",0,"male",3253,1991,7,"1989-1993"
"4198",130118,"Seinfeld","2","1","JERRY","I was. But, she's got me, like, hypnotized.",0,"male",1301,1991,7,"1989-1993"
"4199",286616,"Seinfeld","2","9","ELAINE","Robert Vaughn, The Helsinki Formula?",1,"female",2866,1991,4,"1989-1993"
"4200",164755,"Seinfeld","5","6","JERRY","Are these seats unbelievable or what?",0,"male",16475,1993,5,"1989-1993"
"4201",316917,"Seinfeld","2","10","GEORGE","Maybe for her new performance piece she'll give birth on stage.",0,"male",3169,1991,10,"1989-1993"
"4202",170954,"Seinfeld","5","8","ELAINE","What? No Jerry, you have to go.",1,"female",17095,1993,6,"1989-1993"
"4203",150717,"Seinfeld","2","2","HELEN","Oh, don't be ridiculous. She was an old woman.",1,"female",1507,1991,8,"1989-1993"
"4204",432815,"Seinfeld","3","3","JACK","See? You know your father. He can't get a write to the penny, but that's why he was such a good president.",0,"male",4328,1991,21,"1989-1993"
"4205",146565,"Seinfeld","4","22","GEORGE","Do you have something a little more... less expensive?",0,"male",14656,1993,8,"1989-1993"
"4206",150075,"Seinfeld","4","24","JERRY","All right. We're broken up.",0,"male",15007,1993,4,"1989-1993"
"4207",101008,"Frasier","1","1","Roz","Did I ever tell you what this little button does?",1,"female",10,1993,9,"1989-1993"
"4208",250109,"Frasier","1","2","Daphne","Yes, but I think anyone could feel this one coming on.",1,"female",250,1993,10,"1989-1993"
"4209",319917,"Seinfeld","2","10","JERRY","They still do that play?",0,"male",3199,1991,4,"1989-1993"
"4210",255106,"Seinfeld","1","2","ELAINE","Jerry? Are you listening to me?",1,"female",255,1990,5,"1989-1993"
"4211",58825,"Seinfeld","3","9","GEORGE","Probably. They all do. In my high school, half my graduating class had them. Of course, I'm from Long Island, so...",0,"male",5882,1991,20,"1989-1993"
"4212",114434,"Seinfeld","4","8","JERRY","I guess he failed to see the humor in it.",0,"male",11443,1992,9,"1989-1993"
"4213",315517,"Seinfeld","2","10","GEORGE","She's pregnant? Leslie is pregnant?! Oh, see, there is no justice.",0,"male",3155,1991,10,"1989-1993"
"4214",158625,"Seinfeld","5","3","ELAINE","What, you think I should have?",1,"female",15862,1993,5,"1989-1993"
"4215",157065,"Seinfeld","5","2","GEORGE","My whole life is ruined because of the `puffy shirt`.",0,"male",15706,1993,9,"1989-1993"
"4216",316108,"Frasier","1","2","Frasier","Oh right, oh well, right now it sounds very inviting!",0,"male",316,1993,9,"1989-1993"
"4217",143675,"Seinfeld","4","21","ELAINE","Yeah, last night. Oh, come on... Men *have* to get up early some time...",1,"female",14367,1993,13,"1989-1993"
"4218",297717,"Seinfeld","2","9","JERRY","So she's flipping around the TV, and she gets to the naked station.",0,"male",2977,1991,12,"1989-1993"
"4219",209320,"Frasier","1","11","Niles","All right, all right.  Now what is all this nonsense about getting your affairs in order?",0,"male",2093,1993,16,"1989-1993"
"4220",65217,"Seinfeld","1","3","GEORGE","No, I'm saying, if a situation arose in which you didn't want it, I might take it.",0,"male",652,1990,16,"1989-1993"
"4221",58575,"Seinfeld","3","9","ELAINE","Are you coming with me?",1,"female",5857,1991,4,"1989-1993"
"4222",338217,"Seinfeld","2","11","ELAINE","No no no, they weren't here before.",1,"female",3382,1991,6,"1989-1993"
"4223",62875,"Seinfeld","3","11","JERRY","Did you steal my car?",0,"male",6287,1991,4,"1989-1993"
"4224",156519,"Seinfeld","5","2","ESTELLE","But Georgie.. what about the Jell-O?",1,"female",15651,1993,5,"1989-1993"
"4225",152119,"Seinfeld","5","1","JERRY","I guess after that many beers he's probably a little groggy anyway.",0,"male",15211,1993,11,"1989-1993"
"4226",122255,"Seinfeld","4","11","ESTELLE","George, you're cousin, Shelly, is talking to you!",1,"female",12225,1992,7,"1989-1993"
"4227",434017,"Seinfeld","3","3","JACK","Come on, take the pen!",0,"male",4340,1991,4,"1989-1993"
"4228",169645,"Seinfeld","5","7","ELAINE","Now look what you've done.",1,"female",16964,1993,4,"1989-1993"
"4229",71685,"Seinfeld","3","15","ELAINE","Hey, George, you know my friend goes to a psychic.",1,"female",7168,1992,9,"1989-1993"
"4230",172034,"Seinfeld","5","9","ELAINE","Boy, you know when Joel told me he hadn't thrown up in eight years, I was wondering if he was normal.",1,"female",17203,1993,20,"1989-1993"
"4231",87219,"Frasier","1","4","Niles","Well, if we want an unobstructed view...",0,"male",872,1993,6,"1989-1993"
"4232",95319,"Frasier","1","5","Daphne","He was the breech birth, right?",1,"female",953,1993,5,"1989-1993"
"4233",195920,"Frasier","1","10","Daphne","Dr. Crane, I'm picking up something from you.  You're shrouded in an aura of guilt.",1,"female",1959,1993,15,"1989-1993"
"4234",101525,"Seinfeld","4","4","JERRY","I can't believe she sent you that dry-cleaning bill.",0,"male",10152,1992,8,"1989-1993"
"4235",159745,"Seinfeld","5","3","LEO","What are you talking about? All he meant was that he was sorry that the seats aren't very good.",0,"male",15974,1993,18,"1989-1993"
"4236",457416,"Seinfeld","3","4","JERRY","Howbout picking up their, you know. You find that enriching?",0,"male",4574,1991,9,"1989-1993"
"4237",168109,"Frasier","1","1","Daphne","You two should talk about this.  I'll just pop back in here and enjoy some more of your African erotic art.",1,"female",168,1993,21,"1989-1993"
"4238",471715,"Seinfeld","3","4","ELAINE","Alright, I tell you what. How about if you and George go to the movies, and I stay here and watch the dog tonight.",1,"female",4717,1991,23,"1989-1993"
"4239",162519,"Seinfeld","5","4","FRANK","What do you mean you felt the material? What, with your fingers like this?",0,"male",16251,1993,13,"1989-1993"
"4240",104455,"Seinfeld","4","5","SUSAN","Well be-because you know that, because this is your first show it's a pretty standard deal.",1,"female",10445,1992,15,"1989-1993"
"4241",223718,"Seinfeld","2","5","ELAINE","Because, I was thinking... are you at all concerned that living in the same building will, yknow... cramp our styles?",1,"female",2237,1991,19,"1989-1993"
"4242",204420,"Frasier","1","11","Daphne","Now now, we'll have none of that.  We women have been poked and prodded by male doctors for centuries.  I say it's high time you gents went to see a doctor of the opposite sex. See how you like waiting in that room - sitting there all naked and helpless and goose-bumpy.",1,"female",2044,1993,53,"1989-1993"
"4243",132119,"Seinfeld","4","16","JERRY","What you do say about a guy like this, huh! You are some great friend, I tell ya, snubbed her! Not that I condone it. I've never condoned snubbing in my administration. But your loyalty is beyond question.",0,"male",13211,1993,37,"1989-1993"
"4244",354717,"Seinfeld","2","12","ELAINE","The thing about that painting.. is with the colors and um.. Oh yeah, plugola.",1,"female",3547,1991,13,"1989-1993"
"4245",91445,"Seinfeld","3","23","JERRY","Kramer! What the hell are you doing here?!",0,"male",9144,1992,7,"1989-1993"
"4246",139617,"Seinfeld","2","2","HELEN","But it's their 50th anniversary.",1,"female",1396,1991,4,"1989-1993"
"4247",119775,"Seinfeld","4","10","KRAMER","Who says I want a noodle?",0,"male",11977,1992,5,"1989-1993"
"4248",172165,"Seinfeld","5","9","JERRY","Ask him to change it.",0,"male",17216,1993,4,"1989-1993"
"4249",89965,"Seinfeld","3","22","ELAINE","I told him a pack of teenagers in a convertible were terrorizing us and they followed us into the city.",1,"female",8996,1992,19,"1989-1993"
"4250",165619,"Seinfeld","5","6","ELAINE","Hey you know a friend of mine from work said that she saw George at the tennis match on TV yesterday.",1,"female",16561,1993,20,"1989-1993"
"4251",403117,"Seinfeld","3","2","JERRY","You got it ALL wrong. I was thinking only of the poor Krakatoans",0,"male",4031,1991,12,"1989-1993"
"4252",165465,"Seinfeld","5","6","ELAINE","No. When I shoo squirrels away, I always say `get out of here`. I never ever throw things at them and try to injure them like other people.",1,"female",16546,1993,27,"1989-1993"
"4253",178095,"Seinfeld","5","11","GEORGE","Kramer, they like everybody. They're friendly people.",0,"male",17809,1993,6,"1989-1993"
"4254",85204,"Seinfeld","3","20","JERRY","Hi Elaine, this is Angela.",0,"male",8520,1992,4,"1989-1993"
"4255",74305,"Seinfeld","3","16","ELAINE","You know what your problem is? Your standards are too high.",1,"female",7430,1992,10,"1989-1993"
"4256",113818,"Seinfeld","4","8","SUSAN","Daddy, there's, um, there's something that we have to talk to you about..",1,"female",11381,1992,12,"1989-1993"
"4257",154120,"Frasier","1","1","Frasier","Dad, what do you think you're doing?",0,"male",154,1993,6,"1989-1993"
"4258",177018,"Seinfeld","2","3","ELAINE","Good. 'Cause Dad can make some people a little uncomfortable.",1,"female",1770,1991,9,"1989-1993"
"4259",158155,"Seinfeld","5","3","ELAINE","Okay? That's it? I don't need a shot?",1,"female",15815,1993,7,"1989-1993"
"4260",104519,"Seinfeld","4","5","SUSAN","Yeah, I know who he is. You're not Ted Danson.",1,"female",10451,1992,9,"1989-1993"
"4261",73419,"Seinfeld","3","15","ELAINE","Assassins! How dare they keep a person waiting like this! Drakes Coffee Cake? Give me that.",1,"female",7341,1992,15,"1989-1993"
"4262",96618,"Seinfeld","1","5","ELAINE","No, I'm just getting over an allergy attack. This guy I'm going out with...",1,"female",966,1990,13,"1989-1993"
"4263",58704,"Seinfeld","3","9","ELAINE","What did you have to say that for?",1,"female",5870,1991,7,"1989-1993"
"4264",93418,"Seinfeld","1","4","ELAINE","Oh, that sounds like a great idea. It would be fun.",1,"female",934,1990,10,"1989-1993"
"4265",91320,"Frasier","1","5","Daphne","Dr. Crane, you naughty boy.  Peeking in on other people's privacy.",1,"female",913,1993,11,"1989-1993"
"4266",80975,"Seinfeld","3","19","GEORGE","It's all departures. I see nothing but departures. Do you know where the arrivals are?",0,"male",8097,1992,14,"1989-1993"
"4267",90144,"Seinfeld","3","22","GEORGE","Judgement, Jerry, judgement! You exercised no judgement.",0,"male",9014,1992,6,"1989-1993"
"4268",60718,"Seinfeld","1","3","ELAINE","You can tip a gardener.",1,"female",607,1990,4,"1989-1993"
"4269",162920,"Frasier","1","8","Daphne","Working down at the docks has always been a tradition for us Moons.  My father worked on the docks, and me grandfather before him.  All my brothers do.  Well, except for my brother Billy. He came home one day, and announced he hated the smell of fish and was going to teach ballroom dancing.  And he did.  And he does.  He's my mum's favorite.  Dad mostly flicks the crust off his kidney pie at him.",1,"female",1629,1993,81,"1989-1993"
"4270",60034,"Seinfeld","3","9","ELAINE","Daddy certainly does have an extensive wardrobe.",1,"female",6003,1991,6,"1989-1993"
"4271",174318,"Seinfeld","2","3","JERRY","She's gotta be here soon.",0,"male",1743,1991,4,"1989-1993"
"4272",75365,"Seinfeld","3","16","ELAINE","I think they went out to dinner.",1,"female",7536,1992,6,"1989-1993"
"4273",177318,"Seinfeld","2","3","ELAINE","Man, Kramer! I could kill him!",1,"female",1773,1991,5,"1989-1993"
"4274",320107,"Seinfeld","1","2","HELEN","Where do you get Loni Anderson?",1,"female",320,1990,5,"1989-1993"
"4275",107975,"Seinfeld","4","6","ELAINE","Kramer, how is that important? Honestly, do you really think he's gonna ask you that?",1,"female",10797,1992,14,"1989-1993"
"4276",352117,"Seinfeld","2","11","ELAINE","Oh, movie hotdogs! I rather lick the food off the floor.",1,"female",3521,1991,10,"1989-1993"
"4277",186519,"Frasier","1","10","Roz","No way.  Station loves him.  Just gave him a big bonus.",1,"female",1865,1993,12,"1989-1993"
"4278",68975,"Seinfeld","3","13","JERRY","Biff, what did you whistle on the elevator?",0,"male",6897,1992,7,"1989-1993"
"4279",96419,"Frasier","1","5","Frasier","Oh, come on.  You two have been exchanging notes now for the past three days.  If you were in the sixth grade you would be sitting in a tree ""K-I-S-S-I-N-G.""  Here Daphne, let me borrow that pen.",0,"male",964,1993,39,"1989-1993"
"4280",94275,"Seinfeld","4","1","KRAMER","Alright I'll uh, I'll call her at home. Go ahead, it's all yours.",0,"male",9427,1992,12,"1989-1993"
"4281",74365,"Seinfeld","3","16","ELAINE","What, are you into this?",1,"female",7436,1992,4,"1989-1993"
"4282",65019,"Seinfeld","3","11","ELAINE","Of course there's a community.",1,"female",6501,1991,4,"1989-1993"
"4283",293617,"Seinfeld","2","9","ELAINE","Okay, okay. Rule Number Two. Spending the night is optional!",1,"female",2936,1991,9,"1989-1993"
"4284",503716,"Seinfeld","3","6","GEORGE","You come to a parking lot, you write it down. How hard is that?",0,"male",5037,1991,13,"1989-1993"
"4285",121335,"Seinfeld","4","11","GEORGE","Care to make it interesting?",0,"male",12133,1992,4,"1989-1993"
"4286",89719,"Seinfeld","3","22","ELAINE","You know that guy downstairs?",1,"female",8971,1992,4,"1989-1993"
"4287",85945,"Seinfeld","3","21","JERRY","She does a lot of abstract stuff. In fact she's painting Kramer right now.",0,"male",8594,1992,13,"1989-1993"
"4288",402817,"Seinfeld","3","2","ELAINE","Oh, wait a minute. Don't tell me that that was...",1,"female",4028,1991,9,"1989-1993"
"4289",106204,"Seinfeld","4","5","JERRY","So you want to just abolish all home package deliveries.",0,"male",10620,1992,9,"1989-1993"
"4290",99555,"Seinfeld","4","3","NEWMAN","And one more thing. I'm not coming to your party.",0,"male",9955,1992,9,"1989-1993"
"4291",69865,"Seinfeld","3","14","ELAINE","'Cause Richie really respects you and he would listen to you.",1,"female",6986,1992,10,"1989-1993"
"4292",115785,"Seinfeld","4","9","KRAMER","So, what do you think?",0,"male",11578,1992,4,"1989-1993"
"4293",143108,"Seinfeld","1","1","JERRY","You know, instead, I'm like a detective. I gotta pick up clues, the whole thing is a murder investigation.",0,"male",143,1989,18,"1989-1993"
"4294",289417,"Seinfeld","2","9","ELAINE","Things occur to me from time to time.",1,"female",2894,1991,7,"1989-1993"
"4295",135519,"Seinfeld","4","17","ESTELLE","Every *day* it's something else with you. I don't know anything about you any more. Who are you? What kind of life are you leading? Who knows *what* you're doing? Maybe you're making porno films.",1,"female",13551,1993,34,"1989-1993"
"4296",84017,"Seinfeld","1","4","JERRY","Yeah? Whered he go, to an arcade?",0,"male",840,1990,6,"1989-1993"
"4297",135435,"Seinfeld","4","17","HELEN","They weren't culottes, they were shorts.",1,"female",13543,1993,5,"1989-1993"
"4298",132795,"Seinfeld","4","16","ELAINE","`How I'm buying my shoes now at Botticelli's!` Did you hear this?",1,"female",13279,1993,11,"1989-1993"
"4299",83505,"Seinfeld","3","20","GEORGE","Yes! I see enormous potential here.",0,"male",8350,1992,5,"1989-1993"
"4300",128505,"Seinfeld","4","14","ELAINE","[in a panic] Me!? But that's three seats! I can't save three seats! I told you about that guy who tore up my winter coat!",1,"female",12850,1993,24,"1989-1993"
"4301",177265,"Seinfeld","5","11","JERRY","See you later. Well we can't all be dating podiatrists.",0,"male",17726,1993,9,"1989-1993"
"4302",412217,"Seinfeld","3","2","JERRY","wouldn't it be invisible? I mean, what, are you going to just sense it's in front of the couch?",0,"male",4122,1991,18,"1989-1993"
"4303",460116,"Seinfeld","3","4","JERRY","Two hundred seats on a plane, I gotta wind up next to Yukon Jack and his dog Cujo. Shut up! One more day and you are pound bound!",0,"male",4601,1991,27,"1989-1993"
"4304",97845,"Seinfeld","4","3","GEORGE","I wonder what toilet paper was loike in the 1860's. Did they carry it in rolls in their duffle bags?",0,"male",9784,1992,19,"1989-1993"
"4305",148054,"Seinfeld","4","23","ELAINE","That was two months ago.",1,"female",14805,1993,4,"1989-1993"
"4306",91518,"Seinfeld","1","4","ELAINE","No no no no no, these are good. Listen, listen You ran out of underwear, you can't leave the house.",1,"female",915,1990,19,"1989-1993"
"4307",175445,"Seinfeld","5","10","ELAINE","Winona is a Native American.",1,"female",17544,1993,4,"1989-1993"
"4308",175218,"Seinfeld","2","3","GEORGE","My uh uncle is having an operation. I just wanted to see how he was.",0,"male",1752,1991,14,"1989-1993"
"4309",160545,"Seinfeld","5","4","ESTELLE","I think they are made from lycra-spandex.",1,"female",16054,1993,6,"1989-1993"
"4310",69525,"Seinfeld","3","14","ELAINE","Have you thought about an intervention?",1,"female",6952,1992,5,"1989-1993"
"4311",337017,"Seinfeld","2","11","GEORGE","He knows I'm waiting. He sees me. He just doesn't wanna look.",0,"male",3370,1991,11,"1989-1993"
"4312",134418,"Seinfeld","4","17","ELAINE","Yeah, you know people ask me that about you, too.",1,"female",13441,1993,9,"1989-1993"
"4313",108109,"Seinfeld","4","6","KRAMER","Uh, yes. Uh uh, Doctor uh, Reston, is he in? Well, this is Kramer and uh, he's expecting my call.",0,"male",10810,1992,19,"1989-1993"
"4314",138304,"Seinfeld","4","19","ELAINE","Yeah right, Salman Rushdie. Yeah well, I can see that - you got five millions Moslems after you, you wanna stay in pretty good shape.",1,"female",13830,1993,24,"1989-1993"
"4315",115095,"Seinfeld","4","8","SUSAN","Oh, thank you. Wow, I've never seen this before.. Oh, they're letters. Here.",1,"female",11509,1992,12,"1989-1993"
"4316",559014,"Seinfeld","3","8","GEORGE","Oh! no no nothing... .",0,"male",5590,1991,4,"1989-1993"
"4317",489916,"Seinfeld","3","5","JERRY","He got fired the next day.",0,"male",4899,1991,5,"1989-1993"
"4318",174955,"Seinfeld","5","10","ELAINE","Hmm-mmm. First thing in the morning.",1,"female",17495,1993,5,"1989-1993"
"4319",117305,"Seinfeld","4","9","GEORGE","Five hundred dollars, that's a great deal!",0,"male",11730,1992,6,"1989-1993"
"4320",239817,"Seinfeld","2","6","GEORGE","Remember, don't take any crap.",0,"male",2398,1991,4,"1989-1993"
"4321",172775,"Seinfeld","5","9","ELAINE","Oh. Huh. Of course. Massaging.",1,"female",17277,1993,4,"1989-1993"
"4322",174485,"Seinfeld","5","10","ELAINE","Alright, let's go, come on.",1,"female",17448,1993,4,"1989-1993"
"4323",201620,"Frasier","1","10","Frasier","Well, you know Ned... I haven't been in the radio game that long.  But, uh, I've been around long enough to know that people get fired.  And when they do, they always seem to land on their feet.  Now I've known quite a few people - and counseled them - that have suffered similar setbacks.  But, ah, in time you will embrace this.  Learn to think of this as, oh, a new chapter.  You know, in theatrical circles, they always say ""Every exit is but an entrance to somewhere else.""",0,"male",2016,1993,95,"1989-1993"
"4324",212119,"Frasier","1","11","Martin","Eddie?  Ah, there you are.  Come on, boy.  Frasier, what are you still doing up?Frasier!",0,"male",2121,1993,17,"1989-1993"
"4325",128205,"Seinfeld","4","14","ELAINE","How long would *you* have stood in the ticket-holders line?",1,"female",12820,1993,9,"1989-1993"
"4326",545114,"Seinfeld","3","7","ELAINE","Yeah, but an 85 Jerry, that's ridiculous.",1,"female",5451,1991,6,"1989-1993"
"4327",116555,"Seinfeld","4","9","ELAINE","Oh, dammit, you know I just remembered I gotta go, I left something on, the gas, the lights, the water in the tub. Something is on somewhere so I'm just gonna get the uh..",1,"female",11655,1992,33,"1989-1993"
"4328",541105,"Seinfeld","1","3","ELAINE","Jerry, come on, you're doin' okay now. You should at least take a look at this place. You shouldn't have to live like this.",1,"female",541,1990,23,"1989-1993"
"4329",128845,"Seinfeld","4","14","ELAINE","[momentarily perplexed] What happened to the small?",1,"female",12884,1993,6,"1989-1993"
"4330",172575,"Seinfeld","5","9","JERRY","I strained my neck last night.",0,"male",17257,1993,5,"1989-1993"
"4331",163235,"Seinfeld","5","5","ELAINE","A Mohel! What the hell is a Mohel?",1,"female",16323,1993,7,"1989-1993"
"4332",113108,"Seinfeld","1","1","GEORGE","You can't be serious. This is New York city. There must be eleven million decent hotel rooms! Whatta you need? A flag? This is the signal, Jerry, this is the signal!",0,"male",113,1989,30,"1989-1993"
"4333",167725,"Seinfeld","5","7","ELAINE","Oh, I was having lunch, and I bit down on the fork.",1,"female",16772,1993,11,"1989-1993"
"4334",113325,"Seinfeld","4","8","JERRY","What, you got a problem with the pen now?",0,"male",11332,1992,8,"1989-1993"
"4335",114518,"Seinfeld","1","5","GEORGE","I told you those trips were relationship killers. Too bad you can't get your buddy Superman to fly around the Earth at super speed and reverse time. You'd get all the money back, you could have avoided the whole trip to Vermont...",0,"male",1145,1990,41,"1989-1993"
"4336",163385,"Seinfeld","5","5","ELAINE","Well I have to interview a Mohel.",1,"female",16338,1993,6,"1989-1993"
"4337",138919,"Seinfeld","4","19","ELAINE","I wouldn't have said anything if I knew you were going to stop seeing her!",1,"female",13891,1993,14,"1989-1993"
"4338",125195,"Seinfeld","4","12","ELAINE","Kosher meal? I don't want a kosher meal. I don't even know what a kosher meal is.",1,"female",12519,1992,16,"1989-1993"
"4339",94465,"Seinfeld","4","1","JERRY","Oh. But you essentially wear the same thing all the time.",0,"male",9446,1992,10,"1989-1993"
